名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片,成人票价格,老人票价格,学生票价格,儿童票价格,建议游玩,开放时间,介绍,优待政策 
跳跃旋律音乐喷泉,Jumping Melody Music Fountain,5059360,56735174,22.097636,113.536463,地标观景,美妙的喷泉旋律,0.0,0,4.8,9,https://dimg04.c-ctrip.com/images/100d0z000000mxqpx5321.jpg,0,0,0,0,0.5-1小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1小时', 'openTimeDesc': '开放时间会根据每日营运状况调整，具体时间详见景区现场公示。'}",漫步于写意的横琴海旁，悠然欣赏横琴海喷泉的曼妙舞姿，感受轻快的旋律节奏，将快乐气氛散布每个角落。,{}
珠海帆船赛事保障基地,,112649735,112649735,22.238533,113.58179,游艇帆船,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0106k120009kjqjqm93C6.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 09:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-17:00'}]}]}",一人也出船！ 有着“百岛之市”美誉的珠海，今年瞄准了休闲的帆船运动，珠海以优质的海域条件、优美的城市自然禀赋以及举办大型展览和体育竞赛活动的宝贵经验，日前获得国家体育总局青睐，成为2016年全国帆船锦标赛的主办城市,{}
情侣南路,Qinglv South Road,64413595,64413595,22.218385,113.558924,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/1me5v12000apy7jyl302C.jpg,0,0,0,0,,,,{}
碰碰乐,Bump,5055361,56706173,22.096594,113.537355,,一场无拘无束的赛车,0.0,0,5.0,1,https://dimg04.c-ctrip.com/images/100s0z000000n5jur83B5.jpg,0,0,0,0,0.5-1小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1小时', 'openTimeDesc': '开放时间会根据每日营运状况调整，具体时间详见景区现场公示。'}",想来一场无拘无束的赛车竞赛？在碰碰乐里，尽情踩下脚踏，享受任意碰撞的刺激快感。,{}
香山小镇,,135461556,135461556,22.44214,113.530541,游乐场,,0.0,0,2.0,2,https://youimg1.c-ctrip.com/target/0101x12000a0p29j58636.jpg,58.0,58.0,58.0,78.0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 09:00-17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-17:30'}]}]}",香山小镇位于翠亨村孙中山故居斜对面，一期文旅项目占地100多亩，项目包括萌宠动物乐园、无动力乐园、卡丁车、CS镭战、泰迪餐厅等等，是节假日休闲遛娃、“微度假”的网红打卡地……,{}
珠海骑马场,Zhuhai Equestrian Farm,3038153,38852592,22.102009,113.205945,,,0.0,0,5.0,2,https://youimg1.c-ctrip.com/target/100m1f000001gznt3BA4A.jpg,16.0,16.0,16.0,0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 08:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-18:00'}]}]}",珠海骑马场位于珠海市于金湾区平沙镇的跑马场。骑马场占地面积300亩，骑马场拥有数十匹马匹。除了提供专业的马术训练场地，还建有专业的拓展场地，完善的配套设施——CS野战场、毕业墙、信任背摔等多个训练项目，可以进行露营、围餐、野炊、烧烤、篝火等大型团队和亲子活动等。,"{'儿童': [['身高1.2米（含）以下\n', '免费']], '老人': [['70周岁（含）以上老人凭身份证', '免费']]}"
高栏岛,Gaolan Island,122394,10539233,21.922416,113.246141,海滨沙滩|游山玩水,,0.0,0,4.6,20,https://youimg1.c-ctrip.com/target/01004120009dnekdg5B57.jpg,0,0,0,0,3-4小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '3-4小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}","高栏岛在早期被称为“皋兰""，享有""五峰桀竖如指，谷多兰卉""的称赞。较大的看点在于""飞沙奇景""，这是南国罕见的一大奇景，也是海上丝绸之路的海岸航标。岛内的山脉逶迤起伏，植被非常茂密，有仙人掌、细叶桉、木麻黄等多种观赏植物。尤其令人神往的是岛上的沙漠，大飞沙滩由两侧石山挟抱，沙滩有宽阔的防风林，自然条件相当优越。此外，白沙湾、西沙湾、蟹钳湾等七个沙滩连绵不断，风景各异，清幽绝尘。高栏岛有东部约15公里的地域已规定为珠海飞沙国际度假城。",{}
海牛馆,Manatee Pavilion,2110509,31843712,22.099056,113.533873,,不止有海牛，还有超60种珍稀淡水鱼类,0.0,0,4.7,66,https://dimg04.c-ctrip.com/images/10071f000001h6wlcB3BB.jpg,0,0,0,0,15-5分钟,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '15-5分钟', 'openTimeDesc': '开放时间会根据每日营运状况调整，具体时间详见景区现场公示。'}",来自西非的海牛又有“美人鱼”之称，它们拥有庞大而流线的身驱，却没有后肢和背鳍，外型非常特别！来海牛馆即可一睹“美人鱼”的庐山真面目，此外，馆内拥有超过60多种珍稀淡水鱼，包括被列为国家一级保护动物的中华鲟，外形独特、来自南美的海象鱼，同时还有国家二级保护动物娃娃鱼，等您来欣赏！,{}
珠海景山道观海段,,133554353,133554353,22.254773,113.568143,,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/01A03120009g7emr63BF0.jpg,0,0,0,0,2-3小时,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 07:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '07:00-18:00'}]}]}",珠海景山道观海段沿途经过多个景点，有慕水台、起云台、吉贝坝、湖景吧、览石廊和望海台，整个观海段长约2.4公里。,{}
云梯山花海,Yunti Mountain Flower Sea,5099431,57151249,22.471865,113.518197,游山玩水,四季有花、季季不同,0.0,0,4.7,52,https://youimg1.c-ctrip.com/target/100p1f000001gpgtz3979.jpg,0,0,0,0,1-2小时,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': True, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时', 'openTimeDesc': '全年 09:00-18:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-18:00'}]}]}",云梯山花海位于云梯山森林公园西门，一期占地面积约300亩，分为南北AB两个园区。整个园区由黄花风铃木林、松树林、柚木林、吊钟花林、栈道赏花区、梯田赏花区、爱情迷宫、多功能木台、休闲草坪、绿色有机采摘场等十大区域构成。园区在设计上利用周围山体的自然环境，营造气势磅礴、层次分明、姹紫嫣红的锦绣花海。内园区绿树成荫、鸟语花香、溪水潺潺，过万棵黄花风铃木逢春绽放，超万平方的梯田花卉，四季有花、季季不同，让人流连忘返。,{}
西洋景区,Xiyang Sceneic Area,2038524,31670663,22.23991,113.53671,文化古迹,,0.0,0,4.3,12,https://youimg1.c-ctrip.com/target/0102l12000azd934n166E.jpg,0,0,0,0,1-2小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1-2小时'}",西洋景区是以北京圆明园焚烧前的建筑为基础，严格按照1:1的比例建造的。,{}
虎门炮台,Humen Fort,1831118,24650393,22.824097,113.660625,演出场馆|文化古迹,虎门销烟后建的第三重门户,0.0,0,4.6,125,https://dimg04.c-ctrip.com/images/010151200092liusa5A55.jpg,0,0,0,0,20-30分钟,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '寒假：8：00-17：30，暑假：8：30-18：00，法定节假日8：00-17：30，闭馆前半小时停止入场，具体营业状态以当天开放情况为准。', 'likeCount': 4, 'isLiked': False, 'playSpendTime': '20-30分钟', 'openTimeDesc': '全年 8:30-17:30（17:00停止入园）；寒假：8：00-17：30，暑假：8：30-18：00，法定节假日8：00-17：30，闭馆前半小时停止入场，具体营业状态以当天开放情况为准。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '8:30-17:30(最晚入园17:00)'}]}]}",虎门炮台旧址分布在珠江两岸的大角山武山和大虎山等地。林则徐销烟后和水师提督关天培一道动员民众筹备防务，加固和新建11处炮台，设置大炮3O0多门。以沙角、大角炮台为第一重门户，威远、镇远、靖远、巩固、永安、横档前山月台为第二重门户，大虎炮台为第三重门户，组织3道防线。又在横档岛、武山之间的江西，设置木排2排，大铁链372丈，阻截敌舰，在鸦片战争中，屡挫英国侵略军的进犯。现今的虎门炮台旧址除少数位于番禺区外，大部分归鸦片战争博物馆管理，按地理位置的分布情况，分成相对集中的沙角炮台和威远炮台两组分别成立沙角炮台管理所和威远炮台管理所进行管理。炮台多为条石和灰、砂、黄泥砌筑，平面圆形或半月形分为露天台（即明台）和暗台两类。威远炮台至今保存完整，为花岗岩石砌筑全长360、高45米，共有25个炮位，每个炮位高2.9、宽4.2、深6.6米。炮位旁设储藏室和官兵休息室等。节兵火坟位于沙角炮台北约100米。1841年1月7日英军进攻沙角炮台时英勇战死的清军75位官兵葬于此，置道光二十二年（1842年）六月所立“节兵火坟”碑。现虎门炮台上有“义勇之冢”，埋葬的就是当时抗击英军战死的部分士兵。虎门白草山西麓沙角炮台后方还有“节兵义坟”。,{}
珠海颠倒博物馆,,139496658,139496658,22.281781,113.589346,演出场馆|特色展馆,,0.0,0,5.0,1,https://youimg1.c-ctrip.com/target/1lo1x12000bc2fzoa9217.jpg,58.0,58.0,58.0,38.0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 10:00-22:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '10:00-22:00'}]}]}", 颠倒博物馆是依据反重力原理设计的新晋网红打卡景点，场景囊括室内及室外，颠倒及不同角度倾斜的空间。在颠倒博物馆里，所有的东西都180度反转固定在墙壁和天花板上，走进这里便有一种“时空错乱”的感觉，刺激的视觉让人有种错误的空间感，直到离开场馆，才感觉回到地球。,"{'儿童': [['身高1.0米（含）-1.4米（不含）按儿童票价格购票', '优惠']]}"
斗门五山村油菜花,,5714776,113779841,22.168447,113.171543,游山玩水,,0.0,0,4.5,4,https://youimg1.c-ctrip.com/target/0104g120009dfgp1v7203.jpg,0,0,0,0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",斗门五山村油菜花位于珠海，这里种植了几百亩油菜花，每当花朵盛开时，随风摇曳的花儿格外美丽，很多人来这里拍照打卡。,{}
海怪塔,,5057351,56736165,22.0961,113.53707,,感受瞬间离心的刺激,0.0,0,5.0,2,https://dimg04.c-ctrip.com/images/10070z000000nfa2x929D.jpg,0,0,0,0,0.5-1小时,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1小时', 'openTimeDesc': '开放时间会根据每日营运状况调整，具体时间详见景区现场公示。'}",海怪塔原型取自电影里的大boss熔岩怪兽，感受瞬间离心的刺激。,{}
珠海罗西尼钟表博物馆,Zhuhai Rossini Clock Museum,5702880,79436460,22.390683,113.548195,博物馆|演出场馆,,0.0,0,3.0,1,https://youimg1.c-ctrip.com/target/1mh1b12000apq3qf68927.jpg,0,0,0,0,,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 周二-周日 9:00-17:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周二至周日', 'weekDesc': '9:00-17:00'}]}]}",罗西尼钟表博物馆位于广东省珠海市高新区科技六路68号罗西尼钟表工业园，是华南地区第一个钟表文化博物馆，展示和解读钟表文化及国际水平现代制表工艺，展现中国古传统计时文化和现代钟表制造工艺全景。罗西尼钟表博物馆地处罗西尼总部新园区，该园区集设计研发、生产制造、品牌运营、观光旅游等于一体，兼具科普、观赏、参与、娱乐休闲等诸多特色。,{}
中山大学伍舜德国际学术交流中心,Zhong Shan Daxue Wushunde Guoji Xueshu Jiaoliu Center,80107291,80107291,22.341544,113.594144,演出场馆|特色展馆,,0.0,0,4.0,1,https://youimg1.c-ctrip.com/target/0101z12000awe2zokA6FB.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",,{}
广东省珠海市斗门区新民路步行街,GuangDongSheng ZhuHaiShi DouMenQu XinMin Lu BuXingJie,5168222,58304067,22.210545,113.29832,街区漫步,,0.0,0,0.0,0,https://youimg1.c-ctrip.com/target/0101o1200096dh61xDEF0.png,0,0,0,0,,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '具体营业状态以当天开放情况为准'}",广东省珠海市斗门区新民路步行街位于黄杨河附近，这里有很多小商铺和购物中心，可以吃到各种美味的小吃，是周末休息的好去处。,{}
贝尔自然探索中心,Bei'er Ziran Tansuo Center,5700720,78907993,22.483859,113.918212,嗨玩乐园|科技馆|游乐场|演出场馆,,0.0,0,3.7,69,https://dimg04.c-ctrip.com/images/350i1b000001a355yC117.jpg,187.99999999999997,187.99999999999997,187.99999999999997,128.0,0.5-1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeHolidayDesc': '中国法定节假日 10:00-22:00开放(最晚入园21:00)', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '7月1日-8月31日 10:00-22:00（21:00停止入园）；9月1日-12月31日 周五-周日 10:00-22:00（21:00停止入园） 周一-周四 10:00-20:00（19:30停止入园）；中国法定节假日 10:00-22:00开放（21:00停止入园）', 'openDateRuleInfo': [{'dateDesc': '7月1日-8月31日', 'isCurrentTime': True, 'openWeekRuleInfo': [{'weekDesc': '10:00-22:00(最晚入园21:00)'}]}, {'dateDesc': '9月1日-12月31日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周五至周日', 'weekDesc': '10:00-22:00(最晚入园21:00)'}, {'weekTime': '周一至周四', 'weekDesc': '10:00-20:00(最晚入园19:30)'}]}, {'dateDesc': '中国法定节假日', 'holidayOpenDesc': '10:00-22:00开放(最晚入园21:00)', 'isCurrentTime': False}]}",贝尔自然探索中心是一家集游乐、观赏、科研、教育社交等多功能于一体，以自然为主题，陈列展览海洋鱼类、藻类、两栖类动植物、陆地鸟类、爬行类动物为主，依托自然文旅产业进行纵深发展，将奇妙博物馆、萌宠剧场、自然课堂、儿童乐园、文创艺术等功巧妙结合形成科学的自然探索世界。,{}
翠湖高尔夫球会,Zhuhai Cuihu Golf Club,1408667,10772588,22.358422,113.555591,演出场馆,,0.0,0,4.5,6,https://youimg1.c-ctrip.com/target/0101f120008ov3az78189.jpg,0,0,0,0,0.5-1天,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '7:00-18:00', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '0.5-1天', 'openTimeDesc': '1月1日-3月31日 06:30-19:00；4月1日-10月31日 06:00-20:00；11月1日-12月31日 06:30-19:00；7:00-18:00', 'openDateRuleInfo': [{'dateDesc': '4月1日-10月31日', 'isCurrentTime': True, 'openWeekRuleInfo': [{'weekDesc': '06:00-20:00'}]}, {'dateDesc': '1月1日-3月31日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '06:30-19:00'}]}, {'dateDesc': '11月1日-12月31日', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '06:30-19:00'}]}]}",珠海翠湖高尔夫球会于1996年正式开业，拥有两个标准72杆18洞锦标级高尔夫球场，分别为全长7212码山岭球场（AB场）与全长6730码湖泊球场（CD场），是珠海市规模大，受欢迎的高尔夫球会。2014年，珠海翠湖高尔夫球会与世界知名高尔夫球场设计师格雷格-诺曼携手对球场进行全面的改造升级。根据现设计成果，A场锦标赛球场长度将超过7300码，仍为72杆的标准杆，新球场通过多变、衔接自然的造型提高了击球难度，蕴藏了更多的击球攻略，对击球准确性提出更高要求，势必会给球友们带来更好的打球体验。预计新A场18洞将于2014年年底完成植草，并在2015年春夏开放。 新B场18洞社区娱乐球场将于新A场开放后开始施工。新B场也将延续新A场的设计风格，对比新A场的侧重比赛型湖泊球场，新B场将更侧重娱乐性。球场先在溪流湖泊中穿行，中段开始进入森林，尾段则进入连绵的山脉，逾7000码72杆的球场，地形复杂多变，从海拔仅6米的湖泊旁的果岭，到海拔超过150米的山巅挥杆，形成景观组合多变、景色优美的山岭球场球场规模：18洞设计大师：J·Michael Poellot球场风格：湖泊球场风格球场草种：球道（百慕达419）、果岭（百慕达矮生天堂草）,{}
沙酷娜露天风侣温泉,Shakuna Outdoor Fenglv Hot Spring,2483845,33765259,22.353722,113.455094,,泡温泉加穿和服的别样体验,0.0,0,4.3,3,https://dimg04.c-ctrip.com/images/350b1b000001a0j4205F7.jpg,0,0,0,0,2-3小时,"{'openStatus': '暂停营业', 'openStatusType': 4, 'openTime': '营业时间待定', 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '具体营业状态以当天开放情况为准'}",沙酷娜露天风侣温泉水源自地下深处，为纯天然海水硫磺泉，共有四个室外温泉池和两个室内池，水质清澈，环境清幽。这里还提供出租和服的服务，女生可以泡完温泉借一套漂亮的和服拍照留念。,{}
星乐度星乐旷野露营地,,133953058,133953058,22.131573,113.471503,露营·营地,尽享高品质露营挑战无动力世界,0.0,0,4.0,1,https://youimg1.c-ctrip.com/target/01068120009ebtbytFDBB.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",“Dinasaur Camp”星乐旷野露营在小横琴山下依山而建以恐龙、大地艺术为文化基调，以户外露营为核心搭配生态研学、社交娱乐、体育竞技等多元属性星乐度露营文化的精神图腾，小众露营宝藏地,{}
苏兆征故居,Former Residence of Su Zhaozheng,2822,75875,22.411917,113.646546,,观赏精美的贝壳砌成的墙壁,0.0,0,4.1,13,https://dimg04.c-ctrip.com/images/0106l12000awycg2c14BB.jpg,0,0,0,0,1小时,"{'openStatus': '已闭园', 'openStatusType': 3, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '具体开放时间以景区当日实际情况为准', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '1小时', 'openTimeDesc': '全年 周一 周二-周日 09:30-17:00（16:45停止入园）；具体开放时间以景区当日实际情况为准', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekTime': '周一', 'weekDesc': '不开放'}, {'weekTime': '周二至周日', 'weekDesc': '09:30-17:00(最晚入园16:45)'}]}]}",位于淇澳岛淇澳村的苏兆征故居是珠海市较为罕见的一处名人故居。苏兆征是中国工人运动的伟大先驱和无产阶级革命家，其故居是由其祖父于清朝道光年间所建，这座采用传统青砖土木式结构的建筑面积约64平方米，并于1985年苏兆征诞辰100周年纪念之际，对珠海市民及外来游人开放，1885年的11月11日，苏兆征就出生在这里。故居有一面墙全部是用贝壳砌成的墙壁，让人很震撼。,{}
福田红树林生态公园,Futianhongshulinshengtai Park,2043224,31675438,22.510723,114.040362,演出场馆,观赏红树林和各种鸟类,0.0,0,4.4,86,https://dimg04.c-ctrip.com/images/010111200089gke7aF59A.jpg,0,0,0,0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 1, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 06:00-23:00', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '06:00-23:00'}]}]}",福田红树林生态公园位于福田区广深高速公路以南，东临新洲河，南面为深圳湾，西部紧邻福田国家自然保护区，北接沙嘴村，与米埔自然保护区仅一水相隔。占地面积约38公顷，是深圳湾湿地的重要组成部分，该区域原属边防管制区。,{}
十字门中央商务区展示中心,ZhuHai ShiZi Men ZhongYang ShangWu Qu ZhanShi ZhongXin,4817243,55861296,22.174968,113.524934,特色展馆|演出场馆|地标观景,,0.0,0,4.8,10,https://youimg1.c-ctrip.com/target/0100l120005pdutd74FF3.jpg,0,0,0,0,,"{'openStatus': '', 'openStatusType': 999, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '具体营业状态以当天开放情况为准'}",十字门中央商务区展示中心沿江边建设，大厅内富丽堂皇，十分大气，这里不定期会举办科技发布会和成果展示会，可以来一饱眼福。,{}
深圳会展中心,Shenzhen Convention and Exhibition Center,50540,83244,22.531513,114.0597,演出场馆,展馆气势恢宏,0.0,0,4.4,490,https://dimg04.c-ctrip.com/images/0101p1200056xzz4z5A0E.jpg,0,0,0,0,2-3小时,"{'openStatus': '今日已闭园', 'openStatusType': 1, 'canSubscribed': False, 'hasSubscribed': False, 'openTimeTips': '有展会9:00-17:00；有展会时根据展会情况时间会有所调整，详情可电话咨询景区。', 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 09:00-17:00；有展会9:00-17:00；有展会时根据展会情况时间会有所调整，详情可电话咨询景区。', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '09:00-17:00'}]}]}",深圳会展中心地处城市中心区，建筑恢宏大气，钢结构与玻璃穹顶及幕墙完美结合，夜晚在灯光的照耀下，犹如一座玲珑剔透的“水晶宫”。在深圳会展中心经常可以看到不同类型的展会，艺术、文化、科技等应有尽有。一年一度的“中国国际高新技术成果交易会”更是不可错过。会展中心的交通也十分方便，有多条公交、地铁线路直通展馆。,{}
小鸟天堂,Bird Paradise,22807,10758286,22.45955,113.050649,游山玩水|4A,寻觅巴金笔下《鸟的天堂》,0.0,0,4.0,508,https://dimg04.c-ctrip.com/images/100a0z000000nm0ip59CF.jpg,45.0,40.0,40.0,0,2-4小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-4小时', 'openTimeDesc': '全年 08:00-17:30', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '08:00-17:30'}]}]}",小鸟天堂是一座湖心小岛，因岛上有一棵历史悠久的大榕树，它独木成林，林中栖息着成千上万只鸟雀而闻名。巴金先生《鸟的天堂》所描述的正是这里，百鸟出巢、百鸟归巢之景壮观迷人。岛上的鸟儿以白鹭和灰鹭较多，白鹭朝出晚归，灰鹭暮出晨归，一早一晚，相互交替，盘旋飞翔，嘎嘎而鸣，非常壮观。比较推荐傍晚时分来此观赏。游玩小鸟天堂，可以漫步观鸟长廊，登上观鸟楼远望这湖心小岛，也可以乘船近距离感受小鸟天堂的壮观。1933年，有名作家巴金先生便是在乘船游览后对其叹为观止，写下了有名散文《鸟的天堂》，使其名闻遐迩。,"{'儿童': [['1.2米（含）以下儿童', '免费']], '老人': [['70周岁（含）以上老人凭有效证件', '免费']], '儿童/老人/学生票': [['6周岁（不含）- 18周岁（含）未成年人或身高1.2米（不含）- 1.5米（不含）的儿童、老人60周岁（含）-69周岁（含）凭有效证件、全日制大学本科及以下学历学生（凭本人有效学生证）', '优惠票']], '其他免票人群': [['残疾人、低保户、五保户、宗教人士（旅行社组团除外）、新会荣誉市民、离休干部凭有效证件，革命伤残军人或烈属、现役军人、退役军人、消防救援人员、四属（现役军人家属、烈士遗属、因公牺牲军人遗属、病故军人遗属），排队优先。', '免费']]}"
澳门回归纪念公园,Aomen Huiguilin Park,2028769,31660816,22.227135,113.522278,演出场馆,,0.0,0,4.6,27,https://youimg1.c-ctrip.com/target/0105l120009evbo12C802.jpg,0,0,0,0,2-3小时,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'playSpendTime': '2-3小时', 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",澳门回归纪念公园位于珠海九洲大道西侧，是以澳门回归为设计中心，打造的以植物造景为主的特色公园。,{}
龙翔月亮湖露营地,,133953877,133953877,22.009139,113.370788,露营·营地,有星空草地湖泊景色优美,0.0,0,5.0,4,https://youimg1.c-ctrip.com/target/0104i12000azu9wj1B343.jpg,0,0,0,0,,"{'openStatus': '开园中', 'openStatusType': 0, 'canSubscribed': False, 'hasSubscribed': False, 'likeCount': 0, 'isLiked': False, 'openTimeDesc': '全年 全天开放', 'openDateRuleInfo': [{'dateDesc': '全年', 'isCurrentTime': False, 'openWeekRuleInfo': [{'weekDesc': '全天开放'}]}]}",露营地配有:下午茶，轻奢，露天Kt v 露天电影，露营。适合公司出游，家庭聚会，生日派对，求婚派对,{}
